epoch,step,train/acc_epoch,train/acc_step,train/loss_epoch,train/loss_step,val/acc,val/f1_macro,val/loss
1,509,,1.0,,0.0011269769165664911,,,
1,519,,1.0,,0.0003523904306348413,,,
1,529,,1.0,,0.018033644184470177,,,
1,539,,1.0,,0.00038606859743595123,,,
1,549,,1.0,,0.0016392735997214913,,,
1,559,,1.0,,0.0008321464993059635,,,
1,569,,1.0,,0.0006488468497991562,,,
1,579,,1.0,,0.006464987527579069,,,
1,589,,1.0,,0.004444417078047991,,,
1,599,,1.0,,0.015546505339443684,,,
1,609,,1.0,,0.0015797275118529797,,,
1,619,,0.96875,,0.05790344625711441,,,
1,629,,0.9375,,0.35376447439193726,,,
1,639,,1.0,,0.0015844637528061867,,,
1,649,,0.96875,,0.07246021926403046,,,
1,659,,1.0,,0.0004654484800994396,,,
1,669,,1.0,,0.007750068325549364,,,
1,679,,1.0,,0.002103446051478386,,,
1,689,,1.0,,0.004133443348109722,,,
1,699,,0.96875,,0.08490332216024399,,,
1,709,,1.0,,0.012132082134485245,,,
1,719,,0.90625,,0.188034325838089,,,
1,729,,1.0,,0.047493819147348404,,,
1,739,,1.0,,0.014146588742733002,,,
1,749,,1.0,,0.003250457113608718,,,
1,759,,1.0,,0.008322537876665592,,,
1,769,,1.0,,0.0023691465612500906,,,
1,779,,1.0,,0.017755117267370224,,,
1,789,,1.0,,0.0029216406401246786,,,
1,799,,0.96875,,0.04420900344848633,,,
1,809,,1.0,,0.0030487182084470987,,,
1,819,,1.0,,0.0009246162371709943,,,
1,829,,1.0,,0.0009769314201548696,,,
1,839,,0.96875,,0.06471677869558334,,,
1,849,,0.96875,,0.10206051915884018,,,
1,859,,1.0,,0.008999941870570183,,,
1,869,,1.0,,0.006669145077466965,,,
1,879,,0.96875,,0.06610898673534393,,,
1,889,,1.0,,0.004832081496715546,,,
1,899,,0.96875,,0.0647418275475502,,,
1,909,,1.0,,0.011282771825790405,,,
1,919,,1.0,,0.001652626320719719,,,
1,929,,1.0,,0.0019301525317132473,,,
1,937,,,,,0.9950000047683716,0.9949936866760254,0.01825520768761635
1,937,0.9902666807174683,,0.03509436547756195,,,,
2,939,,1.0,,0.0006503033800981939,,,
2,949,,1.0,,0.0015228849370032549,,,
2,959,,1.0,,0.0024139825254678726,,,
2,969,,1.0,,0.0017057264922186732,,,
2,979,,1.0,,0.0019248093012720346,,,
2,989,,1.0,,0.007746375165879726,,,
2,999,,1.0,,0.0009708921425044537,,,
2,1009,,1.0,,0.01412565354257822,,,
2,1019,,1.0,,0.001335320295765996,,,
2,1029,,1.0,,0.00032134068896993995,,,
2,1039,,0.96875,,0.23149585723876953,,,
2,1049,,1.0,,0.000892686890438199,,,
2,1059,,1.0,,0.0004578513908199966,,,
2,1069,,1.0,,0.0007910983404144645,,,
2,1079,,1.0,,0.0004140480305068195,,,
2,1089,,1.0,,0.00028548616683110595,,,
2,1099,,1.0,,0.0021782161202281713,,,
2,1109,,1.0,,0.0002653258270584047,,,
2,1119,,1.0,,0.00040129118133336306,,,
2,1129,,1.0,,0.00026694833650253713,,,
2,1139,,1.0,,0.0002884849673137069,,,
2,1149,,1.0,,0.0001612344931345433,,,
2,1159,,1.0,,0.002989885862916708,,,
2,1169,,1.0,,0.0002766808611340821,,,
2,1179,,0.96875,,0.12314257025718689,,,
2,1189,,1.0,,0.00048300198977813125,,,
2,1199,,1.0,,0.00017285050125792623,,,
2,1209,,1.0,,0.00027158335433341563,,,
2,1219,,1.0,,0.00028552408912219107,,,
2,1229,,1.0,,0.00021531297534238547,,,
2,1239,,1.0,,0.0010491873836144805,,,
2,1249,,1.0,,0.0002974614908453077,,,
2,1259,,1.0,,0.0003857011324726045,,,
2,1269,,1.0,,0.0003978012246079743,,,
2,1279,,1.0,,0.0002128917258232832,,,
2,1289,,1.0,,0.0006697843200527132,,,
2,1299,,1.0,,0.00037941045593470335,,,
2,1309,,1.0,,0.00047145900316536427,,,
2,1319,,1.0,,0.0009365372825413942,,,
2,1329,,1.0,,0.0006444067694246769,,,
2,1339,,1.0,,0.015747612342238426,,,
2,1349,,1.0,,0.0023001832887530327,,,
2,1359,,1.0,,0.0064872801303863525,,,
2,1369,,1.0,,0.0007046492537483573,,,
2,1379,,1.0,,0.004115695133805275,,,
2,1389,,1.0,,0.000563029374461621,,,
2,1399,,1.0,,0.004964291118085384,,,
2,1406,,,,,0.9976666569709778,0.9976674318313599,0.006911447737365961
2,1406,0.9956666827201843,,0.016068555414676666,,,,
3,1409,,0.96875,,0.09766239672899246,,,
3,1419,,1.0,,0.0014196012634783983,,,
3,1429,,1.0,,0.0006381088169291615,,,
3,1439,,1.0,,0.0010511910077184439,,,
3,1449,,1.0,,0.001290248241275549,,,
3,1459,,0.96875,,0.034930210560560226,,,
3,1469,,1.0,,0.0038454467430710793,,,
3,1479,,1.0,,0.0007823834894225001,,,
3,1489,,1.0,,0.0005876878276467323,,,
3,1499,,1.0,,0.002149023348465562,,,
3,1509,,1.0,,0.0004610414616763592,,,
3,1519,,1.0,,0.00037591371801681817,,,
3,1529,,1.0,,0.0003278884687460959,,,
3,1539,,1.0,,0.00043187662959098816,,,
3,1549,,1.0,,0.0003399467677809298,,,
3,1559,,1.0,,0.00038512368337251246,,,
3,1569,,1.0,,0.00029554974753409624,,,
3,1579,,1.0,,0.00027168518863618374,,,
3,1589,,1.0,,0.0006190647836774588,,,
3,1599,,1.0,,0.00029552134219557047,,,
3,1609,,1.0,,0.0001660813286434859,,,
3,1619,,1.0,,0.0002756949688773602,,,
3,1629,,1.0,,0.00023845231044106185,,,
3,1639,,1.0,,0.0007892451249063015,,,
3,1649,,1.0,,0.0003194245509803295,,,
3,1659,,1.0,,0.00045048294123262167,,,
3,1669,,1.0,,0.0004792410181835294,,,
3,1679,,1.0,,0.0003370946506038308,,,
3,1689,,1.0,,0.00042514654342085123,,,
3,1699,,1.0,,0.0002972777874674648,,,
3,1709,,1.0,,0.0003464818873908371,,,
3,1719,,0.96875,,0.12154853343963623,,,
3,1729,,1.0,,0.00021697777265217155,,,
3,1739,,1.0,,0.00048732946743257344,,,
3,1749,,1.0,,0.0002862747060135007,,,
3,1759,,1.0,,0.00021611936972476542,,,
3,1769,,1.0,,0.00025554318563081324,,,
3,1779,,1.0,,0.002472808351740241,,,
3,1789,,0.96875,,0.1344502717256546,,,
3,1799,,1.0,,0.011898506432771683,,,
3,1809,,1.0,,0.0003621734504122287,,,
3,1819,,1.0,,0.0007533259922638535,,,
3,1829,,1.0,,0.0003855700488202274,,,
3,1839,,1.0,,0.0003120481560472399,,,
3,1849,,1.0,,0.00046235500485636294,,,
3,1859,,1.0,,0.00014371884753927588,,,
3,1869,,1.0,,0.00020734051940962672,,,
3,1875,,,,,0.9986666440963745,0.9986666440963745,0.003730273339897394
3,1875,0.9982666373252869,,0.006969842128455639,,,,
4,1879,,1.0,,0.00038135360227897763,,,
4,1889,,1.0,,0.00016203790437430143,,,
4,1899,,1.0,,0.0005386110860854387,,,
4,1909,,1.0,,0.00019187270663678646,,,
4,1919,,1.0,,0.00012087871436960995,,,
4,1929,,1.0,,0.00021040483261458576,,,
4,1939,,1.0,,0.00016994104953482747,,,
4,1949,,1.0,,0.005862310994416475,,,
4,1959,,1.0,,0.00015628529945388436,,,
4,1969,,1.0,,0.0002758338232524693,,,
4,1979,,1.0,,0.00027810403844341636,,,
4,1989,,1.0,,0.0002808431745506823,,,
4,1999,,1.0,,0.00025731587084010243,,,
4,2009,,1.0,,0.0002006206923397258,,,
4,2019,,1.0,,0.00023543130373582244,,,
4,2029,,1.0,,0.0002350375580135733,,,
4,2039,,1.0,,0.0001346150820609182,,,
4,2049,,1.0,,0.0003688260039780289,,,
4,2059,,1.0,,0.00015333719784393907,,,
4,2069,,1.0,,0.00032711512176319957,,,
4,2079,,1.0,,0.00015481599257327616,,,
4,2089,,1.0,,0.0001293178356718272,,,
4,2099,,1.0,,0.00017716230649966747,,,
4,2109,,1.0,,0.00013273744843900204,,,
4,2119,,1.0,,0.00025779163115657866,,,
4,2129,,1.0,,0.00016828867956064641,,,
4,2139,,1.0,,0.000689790234901011,,,
4,2149,,1.0,,0.00015266764967236668,,,
4,2159,,1.0,,0.0001366196811432019,,,
4,2169,,1.0,,0.00015521061141043901,,,
4,2179,,1.0,,0.00013768476492259651,,,
4,2189,,1.0,,0.0003337713424116373,,,
4,2199,,1.0,,0.00012401780986692756,,,
4,2209,,1.0,,0.00034890021197497845,,,
4,2219,,1.0,,0.00038498654612340033,,,
4,2229,,1.0,,9.612469875719398e-05,,,
4,2239,,1.0,,0.00015968005754984915,,,
4,2249,,1.0,,0.00014482697588391602,,,
4,2259,,1.0,,0.00013138070062268525,,,
4,2269,,1.0,,0.00017432757886126637,,,
4,2279,,1.0,,0.00015135049761738628,,,
4,2289,,1.0,,0.00019783320021815598,,,
4,2299,,1.0,,0.0001702436711639166,,,
4,2309,,1.0,,0.0001253531372640282,,,
4,2319,,1.0,,0.0001642520073801279,,,
4,2329,,1.0,,0.00022509199334308505,,,
4,2339,,1.0,,0.0001554525806568563,,,
4,2344,,,,,0.9993333220481873,0.9993341565132141,0.00240209954790771
4,2344,0.9997333288192749,,0.0008664948400110006,,,,
5,2349,,1.0,,0.00019562695524655282,,,
5,2359,,1.0,,0.00019571592565625906,,,
5,2369,,1.0,,0.00011585050378926098,,,
5,2379,,1.0,,0.0001530733279651031,,,
5,2389,,1.0,,0.00011029750749003142,,,
5,2399,,1.0,,0.00012814279762096703,,,
5,2409,,1.0,,8.630933007225394e-05,,,
5,2419,,1.0,,0.00025002722395583987,,,
5,2429,,1.0,,0.0001337103167315945,,,
5,2439,,1.0,,0.0001339524460490793,,,
5,2449,,1.0,,0.00019232870545238256,,,
5,2459,,1.0,,0.00020015271729789674,,,
5,2469,,1.0,,0.00010236519301543012,,,
5,2479,,1.0,,0.00019893098215106875,,,
5,2489,,1.0,,0.0001025161036523059,,,
5,2499,,1.0,,0.00011833498138003051,,,
5,2509,,1.0,,8.752346184337512e-05,,,
5,2519,,1.0,,0.0001888730621431023,,,
5,2529,,1.0,,0.00023641157895326614,,,
5,2539,,1.0,,0.00018430413911119103,,,
5,2549,,1.0,,0.00013818834850098938,,,
5,2559,,1.0,,0.00018760615785140544,,,
5,2569,,1.0,,0.00015547822113148868,,,
5,2579,,1.0,,0.00012485319166444242,,,
5,2589,,1.0,,0.00014518786338157952,,,
5,2599,,1.0,,0.00011217209976166487,,,
5,2609,,1.0,,0.00010862696217373013,,,
5,2619,,1.0,,0.00015716601046733558,,,
5,2629,,1.0,,0.00022082470241002738,,,
5,2639,,1.0,,0.00014291962725110352,,,
5,2649,,1.0,,0.00011521779379108921,,,
5,2659,,1.0,,0.00014528441533911973,,,
5,2669,,1.0,,0.0005138685228303075,,,
5,2679,,1.0,,0.00032188199111260474,,,
5,2689,,1.0,,0.00021345236746128649,,,
5,2699,,1.0,,0.00011208662181161344,,,
5,2709,,1.0,,0.00010509270941838622,,,
5,2719,,1.0,,0.00014044348790775985,,,
5,2729,,1.0,,0.00013597859651781619,,,
5,2739,,1.0,,0.00010590421879896894,,,
5,2749,,1.0,,0.00011430164886405692,,,
5,2759,,1.0,,0.00015921681188046932,,,
5,2769,,1.0,,9.825866436585784e-05,,,
5,2779,,1.0,,7.510068826377392e-05,,,
5,2789,,1.0,,0.0001577588263899088,,,
5,2799,,1.0,,0.00011331417044857517,,,
5,2809,,1.0,,0.00010833511623786762,,,
5,2813,,,,,0.999666690826416,0.999666690826416,0.002154064131900668
5,2813,0.9999333620071411,,0.00028867321088910103,,,,
