epoch,step,train/acc_epoch,train/acc_step,train/loss_epoch,train/loss_step,val/acc,val/f1_macro,val/loss
1,589,,1.0,,0.002370938193053007,,,
1,599,,1.0,,0.024201277643442154,,,
1,609,,1.0,,0.018129494041204453,,,
1,619,,1.0,,0.002734959591180086,,,
1,629,,1.0,,0.005289512220770121,,,
1,639,,1.0,,0.0006414755480363965,,,
1,649,,1.0,,0.004684192128479481,,,
1,659,,1.0,,0.0008473462658002973,,,
1,669,,1.0,,0.0022505077067762613,,,
1,679,,1.0,,0.001742425374686718,,,
1,689,,1.0,,0.0021275177132338285,,,
1,699,,0.96875,,0.04047206789255142,,,
1,709,,1.0,,0.0038447899278253317,,,
1,719,,0.96875,,0.06747876107692719,,,
1,729,,1.0,,0.0016139483777806163,,,
1,739,,1.0,,0.0017467443831264973,,,
1,749,,0.96875,,0.05891530588269234,,,
1,759,,1.0,,0.005738516338169575,,,
1,769,,1.0,,0.0020884324330836535,,,
1,779,,1.0,,0.00451614847406745,,,
1,789,,1.0,,0.00740004051476717,,,
1,799,,1.0,,0.02822769433259964,,,
1,809,,1.0,,0.0012094834819436073,,,
1,819,,1.0,,0.002315223217010498,,,
1,829,,1.0,,0.003935011103749275,,,
1,839,,1.0,,0.005964438896626234,,,
1,849,,1.0,,0.005699121858924627,,,
1,859,,1.0,,0.0018498519202694297,,,
1,869,,1.0,,0.02732168510556221,,,
1,879,,1.0,,0.013841954991221428,,,
1,889,,1.0,,0.003536190604791045,,,
1,899,,1.0,,0.008058032020926476,,,
1,909,,1.0,,0.013524513691663742,,,
1,919,,1.0,,0.004030041396617889,,,
1,929,,0.96875,,0.23623350262641907,,,
1,937,,,,,0.9983333349227905,0.9983333349227905,0.004032826516777277
1,937,0.9950666427612305,,0.01878974586725235,,,,
2,939,,0.96875,,0.10153874009847641,,,
2,949,,0.96875,,0.04613368213176727,,,
2,959,,1.0,,0.020375611260533333,,,
2,969,,0.96875,,0.05299317464232445,,,
2,979,,1.0,,0.017414823174476624,,,
2,989,,1.0,,0.002378111472353339,,,
2,999,,1.0,,0.0044972095638513565,,,
2,1009,,0.96875,,0.03181953728199005,,,
2,1019,,1.0,,0.0012839080300182104,,,
2,1029,,1.0,,0.0014109020121395588,,,
2,1039,,1.0,,0.0016030933475121856,,,
2,1049,,1.0,,0.007667296566069126,,,
2,1059,,1.0,,0.0012911725789308548,,,
2,1069,,1.0,,0.002751742722466588,,,
2,1079,,1.0,,0.009813494049012661,,,
2,1089,,0.96875,,0.16780628263950348,,,
2,1099,,1.0,,0.0014831337612122297,,,
2,1109,,1.0,,0.0013790701050311327,,,
2,1119,,1.0,,0.00567985326051712,,,
2,1129,,1.0,,0.004476947709918022,,,
2,1139,,0.96875,,0.07021839171648026,,,
2,1149,,1.0,,0.00030729215359315276,,,
2,1159,,1.0,,0.0029860115610063076,,,
2,1169,,1.0,,0.004499140195548534,,,
2,1179,,1.0,,0.00025396174169145525,,,
2,1189,,1.0,,0.001413071295246482,,,
2,1199,,1.0,,0.0027537469286471605,,,
2,1209,,1.0,,0.004402225837111473,,,
2,1219,,1.0,,0.0017111344495788217,,,
2,1229,,1.0,,0.0002094138617394492,,,
2,1239,,1.0,,0.0003840821736957878,,,
2,1249,,1.0,,0.00013820812455378473,,,
2,1259,,1.0,,0.0006927137728780508,,,
2,1269,,1.0,,0.0005120555288158357,,,
2,1279,,1.0,,0.00016193206829484552,,,
2,1289,,1.0,,0.00336260162293911,,,
2,1299,,1.0,,0.02159084938466549,,,
2,1309,,1.0,,0.007225159555673599,,,
2,1319,,1.0,,0.0017643177416175604,,,
2,1329,,1.0,,0.003135603852570057,,,
2,1339,,1.0,,0.0007402747869491577,,,
2,1349,,1.0,,0.0002770242572296411,,,
2,1359,,1.0,,0.001908299745991826,,,
2,1369,,1.0,,0.0033451670315116644,,,
2,1379,,1.0,,0.005828032735735178,,,
2,1389,,1.0,,0.0004410663095768541,,,
2,1399,,1.0,,0.0002780721406452358,,,
2,1406,,,,,0.999666690826416,0.999666690826416,0.0030608326196670532
2,1406,0.9977333545684814,,0.009838001802563667,,,,
3,1409,,1.0,,0.00021343155822250992,,,
3,1419,,1.0,,0.006474081892520189,,,
3,1429,,1.0,,0.002984645776450634,,,
3,1439,,1.0,,0.0001808611850719899,,,
3,1449,,1.0,,0.024856623262166977,,,
3,1459,,1.0,,0.007970288395881653,,,
3,1469,,1.0,,0.0005889509338885546,,,
3,1479,,1.0,,0.0002823482209350914,,,
3,1489,,1.0,,0.007126249372959137,,,
3,1499,,1.0,,0.0021933733951300383,,,
3,1509,,0.96875,,0.03156101703643799,,,
3,1519,,1.0,,0.0007213075296021998,,,
3,1529,,1.0,,0.0023890850134193897,,,
3,1539,,1.0,,0.0015760045498609543,,,
3,1549,,1.0,,0.001587715232744813,,,
3,1559,,0.96875,,0.13422350585460663,,,
3,1569,,1.0,,0.00020342563220765442,,,
3,1579,,1.0,,0.01695799082517624,,,
3,1589,,1.0,,0.007560205180197954,,,
3,1599,,1.0,,0.007212572731077671,,,
3,1609,,1.0,,0.0005748505354858935,,,
3,1619,,1.0,,0.0001842224010033533,,,
3,1629,,0.96875,,0.024900145828723907,,,
3,1639,,1.0,,0.0004134569317102432,,,
3,1649,,1.0,,0.002742514945566654,,,
3,1659,,1.0,,0.007625873200595379,,,
3,1669,,1.0,,0.0010141786187887192,,,
3,1679,,1.0,,0.0004956243792548776,,,
3,1689,,1.0,,0.017310895025730133,,,
3,1699,,1.0,,0.0026844614185392857,,,
3,1709,,1.0,,0.011333327740430832,,,
3,1719,,1.0,,0.0026818234473466873,,,
3,1729,,1.0,,0.0003282636171206832,,,
3,1739,,1.0,,0.0013178010703995824,,,
3,1749,,1.0,,0.00112545199226588,,,
3,1759,,1.0,,0.005268825218081474,,,
3,1769,,1.0,,0.0015450749779120088,,,
3,1779,,1.0,,0.00029154180083423853,,,
3,1789,,1.0,,0.000415163318393752,,,
3,1799,,1.0,,0.006853110156953335,,,
3,1809,,1.0,,0.0013063910882920027,,,
3,1819,,1.0,,0.004519594833254814,,,
3,1829,,1.0,,0.0010335935512557626,,,
3,1839,,1.0,,0.0010957258054986596,,,
3,1849,,1.0,,0.0008648151997476816,,,
3,1859,,1.0,,0.00028159996145404875,,,
3,1869,,1.0,,0.000955440104007721,,,
3,1875,,,,,1.0,1.0,0.0015795886283740401
3,1875,0.9983999729156494,,0.006249834317713976,,,,
4,1879,,1.0,,0.0024267337284982204,,,
4,1889,,1.0,,0.0004991036257706583,,,
4,1899,,0.96875,,0.08459196239709854,,,
4,1909,,1.0,,0.00013843103079125285,,,
4,1919,,1.0,,0.0014202165184542537,,,
4,1929,,1.0,,0.00035017088521271944,,,
4,1939,,1.0,,0.0006969639798626304,,,
4,1949,,1.0,,0.00020162513828836381,,,
4,1959,,1.0,,0.0005969714256934822,,,
4,1969,,1.0,,0.0005337740294635296,,,
4,1979,,1.0,,0.0002674135903362185,,,
4,1989,,1.0,,0.017759330570697784,,,
4,1999,,1.0,,0.0009054476395249367,,,
4,2009,,1.0,,0.005572720896452665,,,
4,2019,,0.96875,,0.04209480434656143,,,
4,2029,,1.0,,0.00013557930651586503,,,
4,2039,,0.96875,,0.05118145793676376,,,
4,2049,,0.96875,,0.03711751103401184,,,
4,2059,,1.0,,0.000461683317553252,,,
4,2069,,1.0,,0.00028107897378504276,,,
4,2079,,1.0,,0.0008338441839441657,,,
4,2089,,1.0,,0.0004674431402236223,,,
4,2099,,1.0,,0.00022600548982154578,,,
4,2109,,1.0,,0.01089440006762743,,,
4,2119,,1.0,,0.00015398251707665622,,,
4,2129,,1.0,,0.0003501751343719661,,,
4,2139,,1.0,,0.0003379564732313156,,,
4,2149,,1.0,,7.715733954682946e-05,,,
4,2159,,1.0,,0.00021899356215726584,,,
4,2169,,1.0,,0.0013446016237139702,,,
4,2179,,1.0,,0.001455574994906783,,,
4,2189,,1.0,,0.0003003047895617783,,,
4,2199,,1.0,,0.0003104002389591187,,,
4,2209,,1.0,,0.0007529488066211343,,,
4,2219,,1.0,,0.004431074019521475,,,
4,2229,,1.0,,0.0008510416373610497,,,
4,2239,,1.0,,0.00022813057876192033,,,
4,2249,,1.0,,0.0003080508322454989,,,
4,2259,,1.0,,0.0016163119580596685,,,
4,2269,,1.0,,0.00039363413816317916,,,
4,2279,,1.0,,0.00015682030061725527,,,
4,2289,,1.0,,0.00018528089276514947,,,
4,2299,,1.0,,0.0011130878701806068,,,
4,2309,,1.0,,0.0003137396997772157,,,
4,2319,,1.0,,0.00021504329924937338,,,
4,2329,,1.0,,0.007193329744040966,,,
4,2339,,1.0,,0.0005474270437844098,,,
4,2344,,,,,1.0,1.0,0.0006143944920040667
4,2344,0.9990000128746033,,0.00337788462638855,,,,
5,2349,,1.0,,8.634869300294667e-05,,,
5,2359,,1.0,,0.00010810655658133328,,,
5,2369,,1.0,,0.0003740968822967261,,,
5,2379,,1.0,,0.00016594617045484483,,,
5,2389,,1.0,,0.0011794855818152428,,,
5,2399,,1.0,,0.00012158729077782482,,,
5,2409,,1.0,,0.0033096629194915295,,,
5,2419,,1.0,,0.0004537005443125963,,,
5,2429,,1.0,,0.0005554265226237476,,,
5,2439,,1.0,,0.0005033688503317535,,,
5,2449,,1.0,,8.802155934972689e-05,,,
5,2459,,1.0,,0.00027626880910247564,,,
5,2469,,1.0,,0.0001731321681290865,,,
5,2479,,1.0,,0.0017638668650761247,,,
5,2489,,0.96875,,0.11719774454832077,,,
5,2499,,1.0,,7.944974640849978e-05,,,
5,2509,,1.0,,0.0007593838381581008,,,
5,2519,,1.0,,0.00023110886104404926,,,
5,2529,,1.0,,7.53805143176578e-05,,,
5,2539,,1.0,,8.822957897791639e-05,,,
5,2549,,1.0,,0.00162119185552001,,,
5,2559,,1.0,,0.0005436727660708129,,,
5,2569,,1.0,,0.0001425358932465315,,,
5,2579,,1.0,,0.0005088362959213555,,,
5,2589,,1.0,,0.0006935856654308736,,,
5,2599,,1.0,,8.364126551896334e-05,,,
5,2609,,1.0,,0.0004798072041012347,,,
5,2619,,1.0,,0.0011837612837553024,,,
5,2629,,1.0,,0.0010936025064438581,,,
5,2639,,1.0,,0.0007326877675950527,,,
5,2649,,1.0,,0.000271861907094717,,,
5,2659,,1.0,,0.0001747335190884769,,,
5,2669,,1.0,,0.0002668637316673994,,,
5,2679,,1.0,,0.00014131813077256083,,,
5,2689,,1.0,,0.0011263435008004308,,,
5,2699,,1.0,,0.0003501744940876961,,,
5,2709,,1.0,,0.00011000926315318793,,,
5,2719,,1.0,,0.00015673527377657592,,,
5,2729,,1.0,,0.00024881871649995446,,,
5,2739,,1.0,,0.002390687819570303,,,
5,2749,,1.0,,0.00013754115207120776,,,
5,2759,,1.0,,0.0001562437682878226,,,
5,2769,,1.0,,0.006393310613930225,,,
5,2779,,1.0,,8.572435035603121e-05,,,
5,2789,,1.0,,0.0010902220383286476,,,
5,2799,,1.0,,0.00022530867136083543,,,
5,2809,,1.0,,0.0001841693592723459,,,
5,2813,,,,,1.0,1.0,0.00046520226169377565
5,2813,0.9995333552360535,,0.0021062216255813837,,,,
