epoch,step,train/acc_epoch,train/acc_step,train/loss_epoch,train/loss_step,val/acc,val/f1_macro,val/loss
2,1229,,0.96875,,0.219071164727211,,,
2,1239,,0.8125,,0.6267446279525757,,,
2,1249,,0.96875,,0.19204241037368774,,,
2,1259,,0.96875,,0.15167179703712463,,,
2,1269,,0.75,,0.6798153519630432,,,
2,1279,,1.0,,0.07355999946594238,,,
2,1289,,0.875,,0.4810158312320709,,,
2,1299,,0.90625,,0.2799198031425476,,,
2,1309,,0.9375,,0.20176748931407928,,,
2,1319,,0.875,,0.39206358790397644,,,
2,1329,,0.90625,,0.317833811044693,,,
2,1339,,0.78125,,0.8124160766601562,,,
2,1349,,0.9375,,0.2998695969581604,,,
2,1359,,0.9375,,0.16594433784484863,,,
2,1369,,0.9375,,0.16641966998577118,,,
2,1379,,0.90625,,0.2643285393714905,,,
2,1389,,0.9375,,0.37510043382644653,,,
2,1399,,0.90625,,0.23563988506793976,,,
2,1406,,,,,0.9456666707992554,0.9456689357757568,0.16766420006752014
2,1406,0.9024666547775269,,0.31539204716682434,,,,
3,1409,,0.90625,,0.2227335423231125,,,
3,1419,,0.9375,,0.262783408164978,,,
3,1429,,0.875,,0.3693273067474365,,,
3,1439,,0.875,,0.36591270565986633,,,
3,1449,,0.90625,,0.3021846413612366,,,
3,1459,,0.96875,,0.12813498079776764,,,
3,1469,,0.96875,,0.1241823136806488,,,
3,1479,,0.96875,,0.17734593152999878,,,
3,1489,,0.9375,,0.20087769627571106,,,
3,1499,,1.0,,0.06509897857904434,,,
3,1509,,0.96875,,0.0843004435300827,,,
3,1519,,0.875,,0.3441004157066345,,,
3,1529,,0.9375,,0.3017636239528656,,,
3,1539,,0.96875,,0.14967429637908936,,,
3,1549,,0.9375,,0.2411070317029953,,,
3,1559,,0.9375,,0.23413220047950745,,,
3,1569,,0.96875,,0.1669931709766388,,,
3,1579,,0.9375,,0.1488673985004425,,,
3,1589,,0.90625,,0.23711150884628296,,,
3,1599,,0.875,,0.3465583324432373,,,
3,1609,,0.96875,,0.1093996912240982,,,
3,1619,,0.9375,,0.1587335616350174,,,
3,1629,,0.96875,,0.15114399790763855,,,
3,1639,,0.90625,,0.24057523906230927,,,
3,1649,,0.9375,,0.18558579683303833,,,
3,1659,,1.0,,0.08778271079063416,,,
3,1669,,0.90625,,0.19164487719535828,,,
3,1679,,1.0,,0.027010686695575714,,,
3,1689,,0.84375,,0.5581085681915283,,,
3,1699,,0.9375,,0.20819896459579468,,,
3,1709,,0.8125,,0.42493322491645813,,,
3,1719,,0.8125,,0.3134137690067291,,,
3,1729,,0.875,,0.28250783681869507,,,
3,1739,,0.96875,,0.13928908109664917,,,
3,1749,,1.0,,0.06856866925954819,,,
3,1759,,0.9375,,0.23894132673740387,,,
3,1769,,0.84375,,0.223066508769989,,,
3,1779,,0.96875,,0.10943162441253662,,,
3,1789,,0.90625,,0.18582133948802948,,,
3,1799,,0.90625,,0.3331664502620697,,,
3,1809,,0.9375,,0.3782672882080078,,,
3,1819,,0.875,,0.16964074969291687,,,
3,1829,,0.9375,,0.4539511203765869,,,
3,1839,,0.84375,,0.3782113194465637,,,
3,1849,,0.875,,0.3147652745246887,,,
3,1859,,0.9375,,0.2011619657278061,,,
3,1869,,0.9375,,0.20488235354423523,,,
3,1875,,,,,0.9473333358764648,0.9474413394927979,0.16571612656116486
3,1875,0.9282000064849854,,0.22881120443344116,,,,
4,1879,,0.9375,,0.26049289107322693,,,
4,1889,,0.96875,,0.09890682250261307,,,
4,1899,,0.90625,,0.21012839674949646,,,
4,1909,,0.9375,,0.1297331154346466,,,
4,1919,,1.0,,0.07634860277175903,,,
4,1929,,1.0,,0.08813383430242538,,,
4,1939,,0.84375,,0.29670679569244385,,,
4,1949,,0.9375,,0.09691466391086578,,,
4,1959,,1.0,,0.04793662950396538,,,
4,1969,,0.875,,0.424153208732605,,,
4,1979,,1.0,,0.0758356899023056,,,
4,1989,,0.90625,,0.1293993592262268,,,
4,1999,,0.875,,0.5205135941505432,,,
4,2009,,0.9375,,0.19808006286621094,,,
4,2019,,0.96875,,0.1265164613723755,,,
4,2029,,0.9375,,0.3616277575492859,,,
4,2039,,0.96875,,0.16455648839473724,,,
4,2049,,0.90625,,0.3030393719673157,,,
4,2059,,0.9375,,0.12760600447654724,,,
4,2069,,0.9375,,0.16399425268173218,,,
4,2079,,0.9375,,0.15129554271697998,,,
4,2089,,0.9375,,0.15914997458457947,,,
4,2099,,0.9375,,0.12969157099723816,,,
4,2109,,0.90625,,0.17024467885494232,,,
4,2119,,0.90625,,0.3056820034980774,,,
4,2129,,0.96875,,0.1062111184000969,,,
4,2139,,0.875,,0.2529028654098511,,,
4,2149,,0.96875,,0.0886622816324234,,,
4,2159,,1.0,,0.06080802157521248,,,
4,2169,,1.0,,0.07279951125383377,,,
4,2179,,0.9375,,0.1938982903957367,,,
4,2189,,0.96875,,0.1652277410030365,,,
4,2199,,0.96875,,0.051595814526081085,,,
4,2209,,0.9375,,0.4303366541862488,,,
4,2219,,0.90625,,0.345152884721756,,,
4,2229,,0.96875,,0.23104627430438995,,,
4,2239,,0.96875,,0.1965799331665039,,,
4,2249,,0.9375,,0.19592973589897156,,,
4,2259,,0.90625,,0.19651198387145996,,,
4,2269,,0.96875,,0.1675972193479538,,,
4,2279,,0.9375,,0.22372394800186157,,,
4,2289,,0.9375,,0.24563398957252502,,,
4,2299,,0.875,,0.1648179441690445,,,
4,2309,,0.96875,,0.2267211377620697,,,
4,2319,,0.9375,,0.26199764013290405,,,
4,2329,,0.90625,,0.20152491331100464,,,
4,2339,,1.0,,0.03781750798225403,,,
4,2344,,,,,0.9506666660308838,0.9506883025169373,0.14762599766254425
4,2344,0.9486666917800903,,0.16726258397102356,,,,
5,2349,,0.9375,,0.20703433454036713,,,
5,2359,,0.96875,,0.10991474986076355,,,
5,2369,,0.96875,,0.12017016112804413,,,
5,2379,,0.9375,,0.20473533868789673,,,
5,2389,,0.96875,,0.06611470878124237,,,
5,2399,,0.9375,,0.09563417732715607,,,
5,2409,,1.0,,0.03790060430765152,,,
5,2419,,0.9375,,0.13201220333576202,,,
5,2429,,0.96875,,0.11532498896121979,,,
5,2439,,0.9375,,0.12042117118835449,,,
5,2449,,0.9375,,0.1544397622346878,,,
5,2459,,1.0,,0.07332198321819305,,,
5,2469,,0.90625,,0.21124064922332764,,,
5,2479,,1.0,,0.1286258101463318,,,
5,2489,,0.96875,,0.08686266839504242,,,
5,2499,,1.0,,0.060326967388391495,,,
5,2509,,1.0,,0.06376341730356216,,,
5,2519,,0.9375,,0.13122016191482544,,,
5,2529,,0.875,,0.19390588998794556,,,
5,2539,,0.9375,,0.3570345938205719,,,
5,2549,,1.0,,0.025227990001440048,,,
5,2559,,0.96875,,0.0856298953294754,,,
5,2569,,0.96875,,0.2148207724094391,,,
5,2579,,0.96875,,0.10257653892040253,,,
5,2589,,0.96875,,0.130138099193573,,,
5,2599,,0.9375,,0.09246087074279785,,,
5,2609,,1.0,,0.0396251454949379,,,
5,2619,,1.0,,0.07493149489164352,,,
5,2629,,0.9375,,0.18531371653079987,,,
5,2639,,0.96875,,0.1017695888876915,,,
5,2649,,0.96875,,0.14305934309959412,,,
5,2659,,1.0,,0.06731192022562027,,,
5,2669,,1.0,,0.07320492714643478,,,
5,2679,,0.9375,,0.17329947650432587,,,
5,2689,,1.0,,0.056076399981975555,,,
5,2699,,1.0,,0.04831968992948532,,,
5,2709,,0.96875,,0.07066413015127182,,,
5,2719,,1.0,,0.016063956543803215,,,
5,2729,,1.0,,0.0408010371029377,,,
5,2739,,1.0,,0.06538250297307968,,,
5,2749,,0.9375,,0.28538310527801514,,,
5,2759,,0.90625,,0.17197859287261963,,,
5,2769,,0.96875,,0.0905967727303505,,,
5,2779,,0.96875,,0.05423681437969208,,,
5,2789,,0.84375,,0.40545541048049927,,,
5,2799,,1.0,,0.035879552364349365,,,
5,2809,,0.90625,,0.23332171142101288,,,
5,2813,,,,,0.9693333506584167,0.9694602489471436,0.10005751252174377
5,2813,0.9589999914169312,,0.13413390517234802,,,,
